cbsa,geoid,msa,STATE,January_2021_LaborForce,January_2021_URate,NUMBER_AIRPORTS,AIRPORT,CODE,NS_DOMESTIC,NS_INTERNATIONAL,NS_TOTAL,Avg. Local Sales Tax,State Sales Tax,Total Sales Tax,Property Tax per Capita,Property Tax Rank,Property Tax Throw Back,Taxable Wages Rate,New Employers Rate,Taxable Wage Base,Payroll Tax Notes,Individual Tax Rate,Individual Tax Brackets,Graduated Individual Tax,Franchise Tax Rate,Corporate Tax Rate,Corporate Tax Brackets,Graduated Corporate Tax,STATE_CODB,Fortune 500,Fortune 1000,HOUSING_PERMITS1,HOUSING_PERMITS2,PERMIT_CHANGE,SCORE,TOTPOP_CY,TOTPOP_FY,POP_ANNUAL_GROWTH,MEDAGE_CY,MEDHHINC_CY,HOME_VALUE,COLLEGE_DEGREE,DIV_INDEX,URBAN_AREA,COMP_INDEX,GROCERY,HOUSING,UTILITIES,TRANSPORTATION,HEALTH_CARE,MISC,APT_RENT,PHYSICAL_SCIENCES_ENROLLMENT,BIO_LIFE_ENROLLMENT,BUSINESS_MGMT_ENROLLMENT,EDUCATION_ENROLLMENT,ENGINEERING_ENROLLMENT,LAW_ENROLLMENT,MEDICINE_ENROLLMENT,ENROLLMENT,COMPLETIONS,NUMBER_OF_COLLEGES,MSA_CODB,UNIT_LABOR_COST,ENERGY_COST,STATE_LOCAL_TAX,OFFICE_RENT,JAN_RAIN,JAN_SNOW,JAN_TEMP_MAX,JAN_TEMP_MIN,JULY_RAIN,JULY_SNOW,JULY_TEMP_MAX,JULY_TEMP_MIN,geometry
33700,0633700,"Modesto, CA",CA,238573.0,9.3,0,None,None,0,0,0,1.41,7.25,8.66,1607.0,20.0,Yes,1.50 - 6.20%,3.4,7000.0,Plus 0.1% employment training tax assessed on most employers,13.3,10.0,Yes,No entity-level tax measured by net worth/capital value.,8.84,1.0,No,112.0,0.0,0.0,684.0,16.0,-0.977,59.0,549370.0,566297.0,0.61,34.0,60160.0,307975.0,0.181,81.0,,,,,,,,,,209.0,710.0,1464.0,507.0,0.0,0.0,0.0,36702.0,4568.0,3.0,129.0,109.0,210.0,97.0,89.0,2.5,0.0,55.0,40.0,0.0,0.0,94.0,63.0,POINT (-18.93463571086764 1.41216424167742)
33740,2233740,"Monroe, LA",LA,78629.0,6.6,0,None,None,0,0,0,5.07,4.45,9.52,901.0,44.0,No,0.09 - 6.20%,,7700.0,Includes applicable social charge assessments,6.0,3.0,Yes,"$1.50 per $1,000 of first $300,000 and $3.00 per $1,000 of amount which exceeds $300,000 of corporation's issued and outstanding capital stock, surplus, and undivided profits.",8.0,5.0,Yes,92.0,1.0,1.0,425.0,315.0,-0.259,0.0,207685.0,205851.0,-0.18,37.0,41885.0,142422.0,0.225,53.7,Monroe LA,87.9,93.3,79.9,80.6,85.4,95.2,93.6,777.0,31.0,445.0,1027.0,646.0,0.0,0.0,0.0,16462.0,1965.0,3.0,79.0,90.0,76.0,64.0,63.0,5.1,0.5,56.0,34.0,3.6,0.0,93.0,71.0,POINT (3.708792556287426 -5.94346226926123)
33780,2633780,"Monroe, MI",MI,72275.0,6.6,0,None,None,0,0,0,0.0,6.0,6.0,1416.0,28.0,No,0.06 - 10.30%,2.7,9000.0,,4.25,1.0,No,"""Financial institutions: 0.29% of net capital.""",6.0,1.0,No,106.0,0.0,0.0,265.0,7.0,-0.974,,155620.0,157365.0,0.22,43.0,62868.0,176603.0,0.203,19.9,,,,,,,,,,,,,,,,,3778.0,331.0,1.0,94.0,107.0,97.0,103.0,59.0,,,,,,,,,POINT (9.675250793155254 3.852194377469795)
33860,0133860,"Montgomery, AL",AL,172855.0,5.3,0,None,None,0,0,0,5.22,4.0,9.22,582.0,50.0,Yes,0.65 - 6.80%,2.7,8000.0,Includes 0.06% employment security assessment,5.0,3.0,Yes,"""Business privilege tax imposed at following graduated rates based on taxable net worth: $0-$0.999: $0.25 per $1,000 net worth $1-$199,999: $1.00 per $1,000 net worth $200,000-$499,999: $1.25 per $1,000 $500,000-$2,499,999: $1.50 per $1,000 net worth $2.5 million or more: $1.75 per $1,000 net worth. $100 minimum tax; $15,000 maximum tax.""",6.5,1.0,No,100.0,0.0,0.0,654.0,748.0,0.144,23.0,388684.0,395516.0,0.35,38.0,53204.0,151505.0,0.302,58.8,Montgomery AL,89.3,96.6,79.3,100.0,91.3,82.9,91.7,850.0,458.0,1127.0,2647.0,2211.0,0.0,285.0,0.0,21673.0,3099.0,11.0,94.0,103.0,106.0,67.0,67.0,4.6,0.0,57.0,35.0,5.1,0.0,91.0,71.0,POINT (8.512974609716261 -5.977138874173918)
34060,5434060,"Morgantown, WV",WV,69764.0,5.3,0,None,None,0,0,0,0.41,6.0,6.41,948.0,42.0,No,1.50 - 8.50%,2.7,12000.0,,6.5,5.0,Yes,No entity-level tax measured by net worth/capital value.,6.5,1.0,No,94.0,0.0,0.0,21.0,11.0,-0.476,48.0,140376.0,144315.0,0.56,35.0,50265.0,173953.0,0.362,20.6,Morgantown WV,92.7,99.4,79.0,89.5,88.0,88.4,103.6,760.0,683.0,1742.0,3171.0,1546.0,3503.0,357.0,424.0,30366.0,6863.0,2.0,85.0,90.0,94.0,100.0,57.0,3.9,24.5,37.0,21.0,5.8,0.0,81.0,61.0,POINT (12.77923689192135 1.885256536992758)
34100,4734100,"Morristown, TN",TN,52915.0,5.3,0,None,None,0,0,0,2.53,7.0,9.53,876.0,45.0,No,0.01 - 10.00%,2.7,7000.0,*2019,1.0,1.0,No,"$0.25 for each $100 of net worth or actual value of tangible property, whichever is greater, but no less than $100.",6.5,1.0,No,96.0,0.0,0.0,,,,,144786.0,149145.0,0.6,43.0,47504.0,155356.0,0.162,30.6,Morristown TN,87.4,95.8,70.7,101.9,82.5,96.0,93.6,804.0,16.0,65.0,324.0,690.0,0.0,0.0,0.0,12245.0,1728.0,3.0,84.0,93.0,95.0,69.0,56.0,4.0,2.9,46.0,26.0,4.7,0.0,86.0,65.0,POINT (10.48670709922474 -1.887982709055629)
34580,5334580,"Mount Vernon-Anacortes, WA",WA,59672.0,7.4,0,None,None,0,0,0,2.71,6.5,9.21,1498.0,26.0,,0.13 - 7.73%,,52700.0,Includes employment administrative fund and social cost surtaxes,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,0.0,1.0,No,96.0,0.0,0.0,542.0,359.0,-0.338,,130734.0,138397.0,1.15,41.0,75351.0,372787.0,0.285,55.1,Mount Vernon-Skagit County WA,117.8,123.4,128.4,86.4,117.9,115.4,115.6,1527.0,0.0,0.0,177.0,104.0,0.0,0.0,0.0,7734.0,775.0,1.0,91.0,96.0,107.0,89.0,63.0,6.5,1.6,46.0,35.0,1.3,0.0,74.0,53.0,POINT (-16.60369606576428 12.05033912357565)
34620,1834620,"Muncie, IN",IN,53176.0,5.0,0,None,None,0,0,0,0.0,7.0,7.0,1041.0,35.0,No,0.50 - 7.40%,,9500.0,,3.23,1.0,No,No entity-level tax measured by net worth/capital value.,5.5,1.0,No,94.0,0.0,0.0,52.0,23.0,-0.558,55.0,114867.0,113603.0,-0.22,36.0,42479.0,102863.0,0.254,26.7,,,,,,,,,,268.0,547.0,2753.0,4145.0,16.0,0.0,0.0,25340.0,5941.0,3.0,81.0,87.0,89.0,102.0,53.0,2.2,8.0,34.0,19.0,4.4,0.0,85.0,64.0,POINT (8.470282124518807 1.987134614226246)
34740,2634740,"Muskegon, MI",MI,75359.0,8.9,0,None,None,0,0,0,0.0,6.0,6.0,1416.0,28.0,No,0.06 - 10.30%,2.7,9000.0,,4.25,1.0,No,"""Financial institutions: 0.29% of net capital.""",6.0,1.0,No,106.0,0.0,0.0,221.0,43.0,-0.805,,174954.0,176898.0,0.22,40.0,50978.0,132272.0,0.203,42.9,,,,,,,,,,0.0,0.0,602.0,124.0,0.0,0.0,0.0,5674.0,519.0,1.0,98.0,106.0,118.0,103.0,51.0,2.0,25.0,31.0,19.0,2.6,0.0,80.0,60.0,POINT (7.307038605203326 4.960071568558218)
34820,3734820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",SC,,,1,Myrtle Beach,MYR,44,1,45,1.46,6.0,7.46,1201.0,32.0,No,0.06 - 5.46%,0.55,14000.0,Includes solvency surcharge and 0.06% contingency assessment,7.0,6.0,Yes,"1 mill on the total capital and paid-in surplus plus $15, but no less than $25.",5.0,1.0,No,95.0,0.0,0.0,6741.0,6077.0,-0.099,21.0,497548.0,562249.0,2.48,45.0,52552.0,205213.0,0.265,46.3,,,,,,,,,,110.0,1479.0,2110.0,1114.0,0.0,0.0,0.0,24323.0,3536.0,5.0,82.0,91.0,88.0,87.0,54.0,4.2,0.2,57.0,33.0,5.9,0.0,90.0,71.0,POINT (14.67892326610404 -3.474691162748309)
34900,0634900,"Napa, CA",CA,67504.0,8.6,0,None,None,0,0,0,1.41,7.25,8.66,1607.0,20.0,Yes,1.50 - 6.20%,3.4,7000.0,Plus 0.1% employment training tax assessed on most employers,13.3,10.0,Yes,No entity-level tax measured by net worth/capital value.,8.84,1.0,No,112.0,0.0,0.0,,,,,137247.0,136592.0,-0.1,41.0,88568.0,659072.0,0.367,74.9,,,,,,,,,,20.0,122.0,134.0,70.0,21.0,0.0,0.0,8894.0,1151.0,3.0,141.0,123.0,210.0,97.0,113.0,5.9,0.0,57.0,38.0,0.0,0.0,89.0,55.0,POINT (-19.68138827852687 2.610694009433715)
34940,1234940,"Naples-Immokalee-Marco Island, FL",FL,185870.0,3.9,0,None,None,0,0,0,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,0.0,0.0,3253.0,3075.0,-0.055,,386951.0,421522.0,1.73,50.0,71593.0,369596.0,0.384,60.5,,,,,,,,,,0.0,152.0,712.0,40.0,0.0,269.0,0.0,,,,105.0,121.0,85.0,82.0,101.0,2.0,0.0,76.0,53.0,8.2,0.0,92.0,74.0,POINT (13.6562252226961 -11.55431305891985)
34980,4734980,"Nashville-Davidson-Murfreesboro-Franklin, TN",TN,1077275.0,4.4,1,Nashville,BNA,67,4,71,2.53,7.0,9.53,876.0,45.0,No,0.01 - 10.00%,2.7,7000.0,*2019,1.0,1.0,No,"$0.25 for each $100 of net worth or actual value of tangible property, whichever is greater, but no less than $100.",6.5,1.0,No,96.0,5.0,10.0,13470.0,13432.0,-0.003,60.0,2001742.0,2190696.0,1.82,38.0,67159.0,254247.0,0.364,50.9,Nashville-Murfreesboro TN,96.6,100.2,92.3,92.7,94.6,95.3,100.2,1130.0,928.0,3190.0,9107.0,5380.0,2617.0,783.0,876.0,114941.0,20035.0,33.0,95.0,94.0,98.0,69.0,105.0,4.1,1.1,47.0,27.0,4.4,0.0,89.0,67.0,POINT (7.938517231971383 -2.238429996201961)
35100,3735100,"New Bern, NC",NC,50709.0,5.8,0,None,None,0,0,0,2.22,4.75,6.97,974.0,41.0,No,0.06 - 5.76%,1.0,25200.0,,5.25,1.0,No,"$1.50 per $1,000 of greatest of net worth; actual investment in tangible property; or 55% of appraised value of real/tangible property. Minimum tax of $200.",2.5,1.0,No,92.0,0.0,0.0,,,,,129911.0,129726.0,-0.03,40.0,50263.0,174554.0,0.257,54.4,,,,,,,,,,,,,,,,,5154.0,667.0,2.0,84.0,103.0,77.0,86.0,47.0,4.0,0.4,55.0,34.0,6.6,0.0,89.0,72.0,POINT (15.75230656375651 -2.101044814547919)
75700,,"New Haven-Milford, CT",CT,321060.0,7.9,0,None,None,0,0,0,0.0,6.35,6.35,3020.0,3.0,No,1.90 -6.80%,3.2,15000.0,Includes 1.4% fund solvency surtax,6.99,7.0,Yes,"Capital stock tax is part of overall corporation business tax calculation that is based on the greater of the net income basis, the capital stock basis, or the minimum tax.",7.5,1.0,No,108.0,1.0,2.0,406.0,221.0,-0.456,94.0,867593.0,866084.0,-0.03,41.0,67925.0,254179.0,0.36,65.0,New Haven CT,119.3,105.7,125.8,145.1,106.5,109.5,117.3,1995.0,843.0,2453.0,9807.0,2346.0,1599.0,975.0,1324.0,83530.0,15681.0,14.0,114.0,95.0,186.0,103.0,75.0,3.7,9.0,37.0,20.0,4.3,0.0,85.0,63.0,POINT (17.499465 4.746361)
35380,2235380,"New Orleans-Metairie, LA",LA,585313.0,9.1,1,New Orleans,MSY,44,5,49,5.07,4.45,9.52,901.0,44.0,No,0.09 - 6.20%,,7700.0,Includes applicable social charge assessments,6.0,3.0,Yes,"$1.50 per $1,000 of first $300,000 and $3.00 per $1,000 of amount which exceeds $300,000 of corporation's issued and outstanding capital stock, surplus, and undivided profits.",8.0,5.0,Yes,92.0,1.0,2.0,3046.0,3178.0,0.043,89.0,1282913.0,1309386.0,0.41,39.0,50804.0,203775.0,0.309,63.7,New Orleans LA,110.1,100.1,136.4,75.5,97.8,116.2,104.8,1618.0,1197.0,3467.0,6095.0,1442.0,1529.0,1230.0,1562.0,77715.0,11649.0,20.0,89.0,94.0,95.0,64.0,80.0,5.1,0.0,62.0,44.0,6.8,0.0,91.0,75.0,POINT (5.915229004343802 -8.739408172315434)
35620,3435620,"New York-Newark-Jersey City, NY-NJ-PA",NY,,,3,"New York La Guardia, New York Kennedy, New York Newark",LGA/JFK/EWR,222,206,428,4.52,4.0,8.52,2902.0,4.0,No,0.60 - 7.90%,3.2,11600.0,"*2019, Includes 0.075% Re-employment Service Fund rate",8.82,8.0,Yes,"Capital value tax is part of overall franchise tax calculation that is based on the greater of the business income base, the capital tax base, or the fixed dollar minimum tax.",6.5,1.0,No,98.0,65.0,106.0,11077.0,11448.0,0.033,100.0,19560212.0,19803082.0,0.25,39.0,80424.0,472442.0,0.421,77.9,New York (Manhattan) NY,244.7,148.1,542.3,98.3,131.7,109.8,132.8,4738.0,10186.0,32878.0,112792.0,47311.0,28214.0,11152.0,7089.0,1283026.0,245640.0,284.0,154.0,93.0,203.0,124.0,270.0,3.5,9.1,37.0,19.0,4.6,0.0,84.0,62.0,POINT (16.92394869480354 4.011892204163996)
35660,2635660,"Niles-Benton Harbor, MI",MI,71064.0,7.2,0,None,None,0,0,0,0.0,6.0,6.0,1416.0,28.0,No,0.06 - 10.30%,2.7,9000.0,,4.25,1.0,No,"""Financial institutions: 0.29% of net capital.""",6.0,1.0,No,106.0,1.0,1.0,237.0,19.0,-0.92,,154891.0,153630.0,-0.16,43.0,52328.0,168231.0,0.293,45.4,Benton Harbor MI,87.4,91.7,68.3,108.8,96.9,95.7,91.7,693.0,44.0,208.0,778.0,386.0,147.0,0.0,0.0,,,,97.0,105.0,107.0,103.0,64.0,2.1,28.1,33.0,19.0,3.6,0.0,84.0,63.0,POINT (7.326207304321691 3.657195134862113)
35840,1235840,"North Port-Sarasota-Bradenton, FL",FL,366283.0,4.4,0,None,None,0,0,0,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,0.0,1.0,6383.0,6487.0,0.016,,849851.0,927403.0,1.76,53.0,61164.0,275614.0,0.343,44.9,,,,,,,,,,0.0,181.0,1346.0,545.0,0.0,0.0,0.0,23399.0,2938.0,7.0,94.0,106.0,85.0,82.0,84.0,2.7,0.0,72.0,50.0,8.5,0.0,91.0,73.0,POINT (12.60127047357721 -10.48120101763412)
76450,,"Norwich-New London, CT",CT,131544.0,9.5,0,None,None,0,0,0,0.0,6.35,6.35,3020.0,3.0,No,1.90 -6.80%,3.2,15000.0,Includes 1.4% fund solvency surtax,6.99,7.0,Yes,"Capital stock tax is part of overall corporation business tax calculation that is based on the greater of the net income basis, the capital stock basis, or the minimum tax.",7.5,1.0,No,108.0,0.0,0.0,297.0,120.0,-0.596,,271562.0,268710.0,-0.21,42.0,69430.0,248994.0,0.344,49.6,,,,,,,,,,194.0,238.0,252.0,38.0,440.0,0.0,0.0,9728.0,1356.0,5.0,114.0,97.0,177.0,103.0,77.0,4.0,7.4,38.0,21.0,3.8,0.0,82.0,64.0,POINT (18.042794 5.005166)
36100,1236100,"Ocala, FL",FL,141221.0,5.3,0,None,None,0,0,0,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,0.0,0.0,2726.0,2339.0,-0.142,,370523.0,392640.0,1.17,51.0,45452.0,165304.0,0.208,53.0,,,,,,,,,,0.0,0.0,2864.0,680.0,36.0,0.0,0.0,25920.0,4438.0,3.0,111.0,114.0,145.0,82.0,73.0,2.9,0.0,69.0,43.0,7.3,0.0,93.0,71.0,POINT (12.59825616426 -8.628709698975918)
36140,3436140,"Ocean City, NJ",NJ,44653.0,12.6,0,None,None,0,0,0,-0.03,6.63,6.6,3276.0,2.0,No,0.40 - 5.40%,2.8,35300.0,Includes Workforce Dev/Supplemental Workforce,10.75,7.0,Yes,No entity-level tax measured by net worth/capital value.,10.5,4.0,Yes,115.0,0.0,0.0,449.0,550.0,0.225,,94393.0,91818.0,-0.55,50.0,68987.0,333161.0,0.34,33.5,,,,,,,,,,,,,,,,,,,,113.0,125.0,137.0,109.0,58.0,3.4,2.8,42.0,25.0,3.9,0.0,84.0,66.0,POINT (16.59030850598787 2.188592612859589)
36220,4836220,"Odessa, TX",TX,79707.0,11.8,0,None,None,0,0,0,1.94,6.25,8.19,1872.0,13.0,,0.31 - 6.31%,2.7,9000.0,,0.0,1.0,No,"Revised franchise tax, otherwise known as margin tax, on total revenues.",0.0,1.0,No,92.0,0.0,0.0,716.0,743.0,0.038,,166677.0,177151.0,1.23,33.0,65438.0,159765.0,0.166,72.5,Odessa TX,95.3,90.7,96.2,99.5,95.0,101.0,94.7,1193.0,176.0,204.0,791.0,384.0,525.0,0.0,0.0,17328.0,2183.0,2.0,101.0,118.0,99.0,80.0,73.0,0.5,0.7,58.0,30.0,1.4,0.0,95.0,70.0,POINT (-5.062926105146635 -6.683116347240426)
36260,4936260,"Ogden-Clearfield, UT",UT,340289.0,3.2,0,None,None,0,0,0,1.08,6.1,7.18,1037.0,37.0,Yes,0.10 - 7.10%,,36600.0,Includes 0.1% social cost factor,4.95,1.0,No,No entity-level tax measured by net worth/capital value.,4.95,1.0,No,98.0,0.0,0.0,2816.0,2554.0,-0.093,,699574.0,755756.0,1.56,32.0,77611.0,297007.0,0.33,41.4,Ogden UT,95.3,90.4,93.7,89.3,108.2,92.5,97.2,1079.0,301.0,687.0,2731.0,1711.0,329.0,0.0,0.0,36597.0,5513.0,3.0,91.0,103.0,83.0,94.0,72.0,2.0,16.0,35.0,16.0,0.8,0.0,90.0,56.0,POINT (-11.9802980754681 3.856641538709339)
36420,4036420,"Oklahoma City, OK",OK,693276.0,4.7,1,Oklahoma City,OKC,27,0,27,4.44,4.5,8.94,730.0,49.0,Yes,0.10 - 5.50%,1.5,18700.0,,5.0,6.0,Yes,"$1.25 for each $1,000 of capital used, invested, or employed in the state, but no less than $250 or more than $20,000.",6.0,1.0,No,94.0,2.0,5.0,5430.0,5895.0,0.086,41.0,1421338.0,1498798.0,1.07,37.0,57370.0,165451.0,0.309,63.6,Oklahoma City OK,86.1,90.8,70.3,95.8,89.5,97.7,91.9,873.0,1572.0,3131.0,12904.0,5511.0,5021.0,920.0,659.0,114099.0,18403.0,20.0,85.0,104.0,71.0,69.0,67.0,1.4,2.4,50.0,26.0,2.7,0.0,94.0,70.0,POINT (-0.750802181620346 -3.291499171556802)
36500,5336500,"Olympia-Tumwater, WA",WA,139900.0,6.0,0,None,None,0,0,0,2.71,6.5,9.21,1498.0,26.0,,0.13 - 7.73%,,52700.0,Includes employment administrative fund and social cost surtaxes,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,0.0,1.0,No,96.0,0.0,0.0,912.0,787.0,-0.137,100.0,295755.0,318786.0,1.51,40.0,75628.0,333867.0,0.383,49.3,Olympia WA,110.1,117.7,101.5,92.9,134.0,123.0,110.6,1377.0,20.0,126.0,362.0,295.0,245.0,0.0,0.0,,,,93.0,98.0,107.0,89.0,67.0,7.8,1.9,46.0,34.0,0.6,0.0,77.0,51.0,POINT (-17.69700613494889 10.78434373942348)
36540,1936540,"Omaha-Council Bluffs, NE-IA",NE,,,1,Omaha,OMA,30,1,31,1.43,5.5,6.93,1957.0,12.0,No,0.00 - 5.40%,1.25,9000.0,,6.84,4.0,Yes,"Graduated tax from minimum of $26 to maximum of $23,990 based on paid-up capital stock.",7.81,2.0,Yes,95.0,5.0,8.0,2791.0,2648.0,-0.051,72.0,967474.0,1017042.0,1.0,36.0,66428.0,184040.0,0.377,48.8,Omaha NE,93.6,98.5,86.2,95.6,95.1,94.8,96.4,1100.0,355.0,1851.0,8697.0,2717.0,0.0,359.0,1129.0,84246.0,12683.0,18.0,89.0,96.0,86.0,92.0,75.0,0.7,6.4,33.0,13.0,4.1,0.0,86.0,65.0,POINT (0.464392661739528 2.611185234333149)
36740,1236740,"Orlando-Kissimmee-Sanford, FL",FL,1245981.0,5.8,2,"Sanford, Orlando",SFB/MCO,156,59,215,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,1.0,3.0,16455.0,15017.0,-0.087,100.0,2638858.0,2908242.0,1.96,38.0,58921.0,234078.0,0.33,74.1,Orlando FL,93.6,102.9,86.1,100.1,96.0,91.8,93.6,1148.0,692.0,4883.0,32829.0,6428.0,6548.0,0.0,420.0,235741.0,37788.0,25.0,107.0,104.0,145.0,82.0,75.0,2.7,0.0,70.0,48.0,7.1,0.0,92.0,73.0,POINT (13.31605944897032 -9.295204186732947)
36780,5536780,"Oshkosh-Neenah, WI",WI,91551.0,3.7,0,None,None,0,0,0,0.46,5.0,5.46,1655.0,14.0,Yes,0.00- 12.00%,,14000.0,Includes solvency surtax,7.65,4.0,Yes,No entity-level tax measured by net worth/capital value.,7.9,1.0,No,101.0,1.0,2.0,275.0,178.0,-0.353,29.0,173572.0,177453.0,0.44,40.0,56431.0,168512.0,0.279,26.0,,,,,,,,,,221.0,556.0,2130.0,1707.0,0.0,0.0,0.0,19257.0,2972.0,2.0,96.0,98.0,108.0,108.0,72.0,1.1,7.4,26.0,10.0,3.9,0.0,81.0,63.0,POINT (5.724867025210344 5.602287989461076)
36980,2136980,"Owensboro, KY",KY,51996.0,4.9,0,None,None,0,0,0,0.0,6.0,6.0,831.0,46.0,No,0.23 - 8.93%,2.7,10800.0,,5.0,1.0,No,No entity-level tax measured by net worth/capital value.,5.0,1.0,No,98.0,0.0,0.0,231.0,280.0,0.212,18.0,121148.0,124016.0,0.47,41.0,52228.0,142837.0,0.229,23.0,,,,,,,,,,50.0,124.0,217.0,119.0,0.0,0.0,0.0,7500.0,1084.0,5.0,85.0,97.0,90.0,91.0,50.0,3.3,1.8,44.0,25.0,3.9,0.0,90.0,68.0,POINT (7.450814335730743 -0.683098847014605)
37100,0637100,"Oxnard-Thousand Oaks-Ventura, CA",CA,401900.0,7.4,0,None,None,0,0,0,1.41,7.25,8.66,1607.0,20.0,Yes,1.50 - 6.20%,3.4,7000.0,Plus 0.1% employment training tax assessed on most employers,13.3,10.0,Yes,No entity-level tax measured by net worth/capital value.,8.84,1.0,No,112.0,1.0,2.0,625.0,126.0,-0.798,53.0,857801.0,873718.0,0.37,38.0,86984.0,617636.0,0.348,77.8,,,,,,,,,,205.0,855.0,2156.0,628.0,32.0,93.0,0.0,64469.0,10228.0,10.0,105.0,101.0,140.0,97.0,73.0,3.7,0.0,67.0,42.0,0.1,0.0,79.0,58.0,POINT (-18.29058288582343 -2.090883940016921)
37340,1237340,"Palm Bay-Melbourne-Titusville, FL",FL,283296.0,4.5,0,None,None,0,0,0,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,1.0,1.0,2362.0,2144.0,-0.092,,616481.0,654534.0,1.21,48.0,59108.0,219125.0,0.312,47.4,,,,,,,,,,290.0,360.0,4208.0,199.0,2314.0,0.0,0.0,31579.0,5969.0,4.0,94.0,104.0,85.0,82.0,83.0,2.5,0.0,71.0,50.0,6.4,0.0,91.0,73.0,POINT (13.91371728679004 -9.335115551765478)
37460,1237460,"Panama City, FL",FL,88029.0,4.5,0,None,None,0,0,0,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,0.0,0.0,1104.0,767.0,-0.305,,174728.0,180765.0,0.68,41.0,53381.0,210949.0,0.244,44.1,,,,,,,,,,0.0,0.0,230.0,10.0,0.0,0.0,0.0,6995.0,871.0,1.0,95.0,109.0,105.0,82.0,55.0,4.9,0.0,63.0,41.0,7.9,0.0,89.0,73.0,POINT (9.388795382598936 -8.011775004457069)
37620,5437620,"Parkersburg-Vienna, WV",WV,38281.0,7.9,0,None,None,0,0,0,0.41,6.0,6.41,948.0,42.0,No,1.50 - 8.50%,2.7,12000.0,,6.5,5.0,Yes,No entity-level tax measured by net worth/capital value.,6.5,1.0,No,94.0,0.0,0.0,87.0,51.0,-0.414,20.0,89956.0,87525.0,-0.55,45.0,42996.0,122971.0,0.227,10.7,,,,,,,,,,0.0,25.0,527.0,205.0,0.0,0.0,0.0,3698.0,658.0,4.0,88.0,98.0,94.0,100.0,54.0,3.1,6.3,40.0,22.0,4.5,0.0,86.0,63.0,POINT (11.58842675052967 1.293919898116694)
37860,1237860,"Pensacola-Ferry Pass-Brent, FL",FL,231237.0,4.6,1,Pensacola,PNS,20,0,20,0.0,6.0,7.05,1330.0,29.0,No,0.10 -5.40%,2.7,7000.0,,0.0,1.0,No,No entity-level tax measured by net worth/capital value.,4.46,1.0,No,104.0,0.0,0.0,2528.0,2705.0,0.07,,507667.0,535914.0,1.09,40.0,57598.0,188635.0,0.288,49.5,Pensacola FL,96.1,96.8,89.3,120.6,96.6,92.8,95.0,1038.0,238.0,823.0,2420.0,1683.0,486.0,0.0,0.0,32412.0,6032.0,4.0,95.0,109.0,105.0,82.0,55.0,5.1,0.0,61.0,40.0,7.6,0.0,90.0,73.0,POINT (8.041968618557709 -7.726325351481979)
37900,1737900,"Peoria, IL",IL,165260.0,8.2,0,None,None,0,0,0,2.83,6.25,9.08,2239.0,8.0,Yes,0.43 - 6.88%,,12740.0,Includes 0.425% fund-building surtax,4.95,1.0,No,"""Initial tax: .15% ($1.50 per $1,000) of paid in capital Annual tax: .10% ($1.00 per $1,000) of paid in capital.""",9.5,1.0,No,100.0,0.0,0.0,228.0,34.0,-0.851,26.0,407254.0,397762.0,-0.47,40.0,57341.0,147937.0,0.286,33.2,Peoria IL,90.1,95.9,79.0,100.2,103.4,89.5,90.5,771.0,85.0,233.0,1214.0,561.0,1140.0,0.0,0.0,23157.0,3096.0,8.0,88.0,101.0,79.0,92.0,69.0,1.9,6.6,33.0,16.0,3.9,0.0,86.0,64.0,POINT (5.199195500664835 2.18109106787406)
